txid,formattedDate,timestamp,amount,direction
9005358c90e161d93b34ce991837a9ded1badc76c87b8d7adcdcc3d753ed1cba,"13 Jan 2020, 12:14",1578935684,0.128205,received
24b00fed3055db238649437409ff9ae431ff43191e26db3b900d026ed4cf88cc,"13 Jan 2020, 10:08",1578928096,0.20374199,received
742e38525e8b08789eed14e80d0bc6cc78e50691343830bb04652510e6dd869b,"13 Jan 2020, 08:04",1578920658,0.19819799,received
6b785099e08ff028320254d4fe4cdd42e73d21c8501f076f798c5d4f6ae2fc37,"13 Jan 2020, 06:01",1578913302,0.17671498,received
30ce76284dba82b8d24c482498f6791734151b631443d7049c98ff8e2abb9776,"13 Jan 2020, 03:55",1578905700,0.164241,received
e32010147b21287c4393bd2871d98b3e502c159186dd50b7f046228ba8d7bc9d,"13 Jan 2020, 01:48",1578898115,0.21067199,received
2b1408521fbc37d79702c559082c2f963740fb4503cc209d9768ead3b71bc83e,"12 Jan 2020, 23:44",1578890699,0.19126797,received
d1638a76df9988db289291c10f870bcda42dd67185aa921b19ed0f16c6c8f6bf,"12 Jan 2020, 21:40",1578883221,0.184338,received
647b4d97ca4a61da870810ee15774f43ca94b8a687268a6801c4b66698c85ca9,"12 Jan 2020, 19:34",1578875670,0.21344397,received
811dbb076a843e7fdc567c9ed5085bf3a8ef3dcc6185a44dab2fb20db3a22323,"12 Jan 2020, 17:27",1578868050,0.16839897,received
09bb873f246432a8085740f7a442d69f56197c96f48290b6c3fd1d630a2a4449,"12 Jan 2020, 15:17",1578860228,0.141372,received
442d452481bce68ed1cc14dcce44af3f566f878c2c63713be84bedc3f0673cd5,"12 Jan 2020, 13:08",1578852521,0.24878698,received
725f7a9c8aae86104ef1ddad96117f1e25f9a321a73495ad86f5a198602cd8de,"12 Jan 2020, 11:02",1578844967,0.31462195,received
574d6e77de3b16b40588de666f8f9e7f0b47ded5973c7008f559520845498960,"12 Jan 2020, 08:53",1578837233,0.27026997,received
d1aef0efc2fe8e2893f02c687c4a4b612c68fb1aa717acabf69e617b3a789c89,"12 Jan 2020, 06:46",1578829569,0.15592492,received
7dc55653179a8ee474967adb62628883905d823867793c451d34d21a29532bc0,"12 Jan 2020, 04:42",1578822147,0.101871,received
4fb2c5fbc87d962c58969892f092370825baf66af533969cdf397cd4a6ac3002,"12 Jan 2020, 02:37",1578814635,0.22661099,received
a62de8c27119e704c2e76928bb15b4c944aa718021139f2f6b0afacc567c49eb,"12 Jan 2020, 00:33",1578807204,0.20997894,received
2ce65c605f25509f1ea7892d2545672201e89e1ed0b554175392498dfed03a37,"11 Jan 2020, 22:25",1578799553,0.16493399,received
ecb79d9bba79df954c1fec07ef7bb4187e85032be4e0c14f1995c289a451f649,"11 Jan 2020, 20:17",1578791827,0.16909195,received
070c01c38e9e72f1089740a3ebaca105a472dd3bca8ed82ad6a9568a5c8b1957,"11 Jan 2020, 18:08",1578784103,0.23700598,received
ec0a6a4f2d14d1b2aac870333e618de03709ca1412a2c5edd722bbfeb16d4705,"11 Jan 2020, 16:06",1578776794,0.22106699,received
b6248143322c9d205686825d31b93940b20f5a9924f268c034afe97e277c65ec,"11 Jan 2020, 13:55",1578768956,0.10533598,received
eaa68324731bb7c0ed171425ccf6d2c7f8592c2d3de8672505ed425ecdebe0c5,"11 Jan 2020, 11:46",1578761216,0.20859299,received
d95306ba4fd1335b095c71d7535b68165ac1f8235fcf375a9fa2f69a32c70b1c,"11 Jan 2020, 09:42",1578753727,0.25571698,received
d57481fd4eaf3b807f1c6c9932c49b8bd00bfc7d16bb8d541d2a1ec61bf84749,"11 Jan 2020, 07:19",1578745174,0.21690898,received
7851d1f3dc196d6e37bf7a825225e47b8c618aa86a8b15069028db68601594bd,"11 Jan 2020, 04:57",1578736663,0.12266098,received
3c7829bca1d56c48b157af0abcf792911f14b91a700ac3c7ed06e39818d22421,"11 Jan 2020, 02:55",1578729345,0.25225198,received
e8526a4feac885b7a21c69fc6f2a51b066395d48ef454d0a1a286099863200d3,"11 Jan 2020, 00:54",1578722083,0.24324299,received
ca0b6fcae736beb93f7f4b1b09d16f465ed553a5f66043b7cc7863197abe1264,"10 Jan 2020, 22:44",1578714296,0.22383897,received
3a2367cf881a2bdb1899c9d900ba41d7d45779fa165c832afb5173696e5742a3,"10 Jan 2020, 20:37",1578706636,0.15661799,received
2394d51fcd89ee52d8b056f02662db3a2936047077f0a7439a1e1c5bcddc79d1,"10 Jan 2020, 18:35",1578699355,0.20304898,received
16e84f28e02f04f5c8ddf83602aa99742df3172748249a965a0d6c208d68feb3,"10 Jan 2020, 16:31",1578691902,0.157311,received
ae015fbdf3cc52cae3b2ffd82bd4d4329a6ad7f068d73ed6dcd4e61c52e3d2b6,"10 Jan 2020, 14:21",1578684069,0.33471897,received
1c085798825a484fb250e2ae527702beba660cd8cedc0e18247b8403d11d7793,"10 Jan 2020, 12:19",1578676760,0.248094,received
e9ab15560fffaaafd685314416bbe8d1d3b803b2b334f033649bc887763fcbeb,"10 Jan 2020, 10:12",1578669134,0.22037399,received
765b2b92ed6250fde7a8e477d53284400252eeceb8598de9bcaa321fcc812f40,"10 Jan 2020, 08:08",1578661688,0.25433098,received
3b4a5e3984fbdbd4b2fe01ef7aaacf5f47eb22792dd9ebd7ab4018021736bdc0,"10 Jan 2020, 06:01",1578654060,0.11711698,received
6f6fce36e0456dd193c4b790eb8bcd35135d9ba60bfbbc528a0022df930343db,"10 Jan 2020, 03:58",1578646691,0.25502398,received
77e3bffdd856c4905d57bf093848996721c909572c07d2ad837316ebb60b001b,"10 Jan 2020, 01:45",1578638734,0.19681196,received
e6bbef7334a421f14c9e547dbca3cf780c8124be5439c92973978eb142ae9cb6,"9 Jan 2020, 23:39",1578631152,0.32917497,received
0c1feb9252c6d00d99bf603fa80f55f131edccc6d552d7c946ec25fc8adf1b12,"9 Jan 2020, 21:26",1578623174,0.25641,received
8007ed77055a31c5d987b0a6fc4a3c085874b8fe894e4fe608ee10fb9c74685c,"9 Jan 2020, 19:15",1578615332,0.21968098,received
9de0f40d0c8487851eb8240f78ae952c3103b51cc4fe1eeffdc0d31889115c85,"9 Jan 2020, 17:08",1578607729,0.24185696,received
fb4a522eb9511780392398ac42206251414744693c3dbc3a364094297a915b42,"9 Jan 2020, 12:46",1578591974,0.18710998,received
139d1b9040a4f9003a0d9f5a345d75b1ec3afbf48cac4d32e0667dc7be4ea73f,"9 Jan 2020, 10:43",1578584604,0.26541898,received
c0cc489794d22ac0c8645ce281d75a756c1a0545f3c2428e8d76ac4e9e84a6eb,"9 Jan 2020, 08:40",1578577203,0.25155896,received
8f7a4ceddf00fea7d662efd39461e44a5fcfabab74207f7b52a9c190f157d4fd,"9 Jan 2020, 06:23",1578569037,0.16631999,received
c45a1859bf62153c688d7cbd7c5d04596c1803b203dc16fdfc5dfceb60f1693e,"9 Jan 2020, 04:21",1578561677,0.19473299,received
0a05b7873fe92ed86c3a06b7f5c92a9b772ec6c9d30cb7174a9962355b44ad6b,"9 Jan 2020, 02:10",1578553854,0.18918899,received
954030d58418fbd4530b52b129fe504c1e6a92066067c16731157f7648bf0fae,"8 Jan 2020, 23:53",1578545603,0.15938998,received
ff6c08a52ab4f473405c4db766db681fb5f32295690d4f0abd8ea246c7c8f121,"8 Jan 2020, 21:42",1578537764,0.21552298,received
aa1730a131fb2d0ffa98ef747ec9850c5f0485a70ba31ccc0bfba1d6c43fde2f,"8 Jan 2020, 19:41",1578530478,0.14760897,received
dab1bbbca66e2a95aa73ff8649ff2c261923c8ef9a2491463139f7f76db7c7af,"8 Jan 2020, 17:35",1578522953,0.18988197,received
8e0b854758d2a5a0c4526db85b4723ad1cd65a4938583651968715fa0a2127c1,"8 Jan 2020, 15:32",1578515561,0.158004,received
30955eaeb13baab88b24eac06f2ee170d7df86d8adeb7aa685aef0f8877b9df1,"8 Jan 2020, 13:19",1578507557,0.23215499,received
205d1bbcbb7a1d046200677fbd4a5bcddd83da4c29834a937d58b839fe8fe857,"8 Jan 2020, 11:06",1578499565,0.26888398,received
3cc937c2765d8ef5f6a7eb948c78a8f414acedbcc4862c09bbea2e66d40fec03,"8 Jan 2020, 09:00",1578492025,0.22175999,received
f1207cdf98da248c0e66a673216211711d331be7ecddd0e73ceab52d065dd077,"8 Jan 2020, 06:58",1578484690,0.14206499,received
ff51097b6bf23a70a4875b91db74792a8ea0a20d3969e225a78e957bdf1751a9,"8 Jan 2020, 04:55",1578477352,0.19542597,received
7343e690a55efab26741e1b15c67778777ce5b73d43c72d4b3fec016055da9b0,"8 Jan 2020, 02:46",1578469590,0.168399,received
53e6bfa02bcc88b05767f3f3da7a3c54a5233314b23e0b06d12bc08d3a1d2e8c,"8 Jan 2020, 00:37",1578461825,0.19889095,received
2bbc73b87f8121f0e7cd89bff2a2a1217c613d67722537af2f35a73a31fb87ac,"7 Jan 2020, 22:29",1578454141,0.21136498,received
4b1dcf2fd62df772fa62ab7810cdc93b47b2583bfb8ee39f4e0cb469bf69c02e,"7 Jan 2020, 20:28",1578446895,0.21968097,received
201cfa61c6ea167a71d223f50f2e9cb37532aac9275c7326fa54a4d8e979b57d,"7 Jan 2020, 18:24",1578439494,0.21690897,received
191c1bd77e6c3caf99fbcf3540d1e0ee4077b68c62e0690a4c2aeebb814eb25c,"7 Jan 2020, 16:14",1578431658,0.13859997,received
742c41ce427ad21be4ecbafe4c42795364a272a668bbd8bae783fe87e2957636,"7 Jan 2020, 14:11",1578424317,0.21482998,received
1484ac573834e2af25c964e70311f7fac6404e5de6316c68b3b087a8ac50adee,"7 Jan 2020, 12:07",1578416860,0.25502396,received
cd39655ff83d75ea14948995194e37bf1016c9336203c1771547a2898c155450,"7 Jan 2020, 10:00",1578409204,0.12751196,received
22723a6570c1b3da8ee21784515a6fa11a66997694d875e8ab5887b0c9670f48,"7 Jan 2020, 07:53",1578401596,0.29660396,received
8fb0540a55aa51b8cdf37501207b5ce4b55b985fea3c59c388e1e5bd4e9748fd,"7 Jan 2020, 05:47",1578394049,0.19473297,received
56f734e5b4216262558b7f63866c2d8bc5df29a4e75db6d503f7dd6c2d2210ed,"7 Jan 2020, 03:32",1578385955,0.165627,received
dda541535d5243e486691a83a1ebb62a3e5c5b64952cdc2e2a35735cb0fac717,"7 Jan 2020, 01:26",1578378399,0.20512798,received
bc2a2ec78d22f4336c136c63d31ac5739125ae00d19c98faa704f7de2efe94df,"6 Jan 2020, 23:19",1578370781,0.26680498,received
520d7a18b9a007e858fc789764425992fe236b0bee91192e2ad16616b4dc05cb,"6 Jan 2020, 21:09",1578362988,0.27373496,received
107698166f2e6f06857310375e1b29f90257d5f59d8dcce1aa081ae0e95b87ac,"6 Jan 2020, 19:02",1578355369,0.216216,received
1034657da744aca91709c57e88793ec1b3ab84a33e6fe3d8c151e7f43d1a9fef,"6 Jan 2020, 16:58",1578347889,0.28274399,received
6853b03cdffaded8272328feac89197016e6cfa11aac64a5a2ece3f998aae6c6,"6 Jan 2020, 14:48",1578340111,0.19057498,received
0506f14d91e6bd3d50d0641c980ad0bb6cca25c6d2604da6a557494f811b96b0,"6 Jan 2020, 12:45",1578332759,0.293139,received
4b18d4d71e12c1de36111a647817ab7493c316f60405dce14768d74ff1ee8e64,"6 Jan 2020, 10:39",1578325149,0.29105997,received
c1afc3a8f2780633606c01d90b61cc30ea10c819c0fcf5cf89bac651a7299e53,"6 Jan 2020, 08:28",1578317286,0.17602198,received
4dbe4923cd39a6e4672b1437b328df8dd9ce2397eca1aaf96a585385252dcd0e,"6 Jan 2020, 06:17",1578309422,0.236313,received
fed2e46acf4d1334c5d4dea17181fd79eb0996a5c7abcdf39876e65c921a4ad7,"6 Jan 2020, 04:07",1578301621,0.182259,received
4318dd75ee2bb89deb50e544d8c317a8bb07bf096386a290878b8d8590783c79,"6 Jan 2020, 01:55",1578293707,0.222453,received
5a3858535886153376f629cda349f1c593a9222b1099487f9b31045e27c04b23,"5 Jan 2020, 23:50",1578286225,0.302148,received
8b2ccd0b6d3deef34be0cc6b62d9cc7831dc047eec65e353f45dcac53e3af0d0,"5 Jan 2020, 21:44",1578278699,0.34372796,received
2cca06b25f318d2ced8dd6973e90629b0ed7fb07563d6b30c6a4ef3189ba7d26,"5 Jan 2020, 19:38",1578271123,0.14760896,received
d43fedc09c4968c718f2e3539f7c581b2e8752328fe8716c1f8e9db726722ba2,"5 Jan 2020, 17:31",1578263506,0.13097693,received
a1c6420c59c9785543ac1a4e2365e79b7aaf830e3f7da0eeb6eed855f7ba5050,"5 Jan 2020, 15:26",1578256016,0.11226593,received
102449006ee33bb2cd41c70efe6f318cf579927b6616a4d1b3f615f69ad4b791,"5 Jan 2020, 13:14",1578248093,0.17602194,received
005fac83669d390f2d02a876867d3aaffddf0112ec4ab9c576c2c8f8c63b87fc,"5 Jan 2020, 08:46",1578231977,0.17117093,received
3f7baa0d47711baa4c4f0c79601d01a8d016a3516532b804b5aa2c96fff7965d,"5 Jan 2020, 04:28",1578216512,0.12473997,received
8a15afa0dbda9b84f81a21f19db53e02f0ad8a07b86062aeb7f59f17e4405e3a,"5 Jan 2020, 02:16",1578208615,0.10394998,received
c0b886c5b45598714019f23fe48d85bdde7c19497db473e20b9d99e695de702a,"5 Jan 2020, 00:13",1578201222,0.1774079,received
5029b3278f0d3ec0f29931b9b6e29e99cd1e5fe7c9ab74ba1f6817b7f159909d,"4 Jan 2020, 22:07",1578193629,0.13513496,received
206976cc042336181ac2a846b8328ccfbe05c80c39b15ba17fc28c711c424f59,"4 Jan 2020, 17:56",1578178606,0.11157295,received
e1fc7e72c4d32c6f18ef8e0e825f3e6eafc5be5ad667682339c1544a69e6520a,"4 Jan 2020, 15:48",1578170931,0.20582091,received
272383ec728f2820683de01bc61c34809fa6c66c4451d9eb27c1e306d2be47f4,"4 Jan 2020, 11:11",1578154272,0.12820494,received
d56297a2fc9671b02101ff59dcbf23bab99b0f3c4fae12a879d752ac64197759,"4 Jan 2020, 07:00",1578139210,0.12820497,received
482b23d49bbc87f155bb002754e4f04ed7fb25050e11c8394a5dac91a7bed0da,"4 Jan 2020, 04:52",1578131523,0.16146892,received
a101d82450168bcd7b4c3be407799b85e1a83b0f2bf415ba0df8d6642664ca0e,"4 Jan 2020, 00:45",1578116709,0.10533595,received
23725e105743740c57ecf9ce9e408544457cc1b1d96553f43837688c5d890f02,"3 Jan 2020, 22:39",1578109185,0.15800397,received
7852060629f841b523c7a279a98c3427941eeeacdc85d2ffd86a3765b54d857b,"3 Jan 2020, 18:25",1578093904,0.14275797,received
148ae9d8ec64b84a28e142f92571931b247266f2c13b3414ab752e1f20482455,"3 Jan 2020, 16:08",1578085732,0.261261,received
76f722cbce6d3763ca3d2cd6b43e03a37edc5f77803c661a484d8fa9b362d770,"3 Jan 2020, 14:06",1578078387,0.22730398,received
513e03f87c40012bdbf7811cab119a6f31a0ac8349b3eed841259f7815613c1a,"3 Jan 2020, 12:02",1578070978,0.21275096,received
fd5d6c61c8c068fd88356deaab996cc619e7a89894a3048f06d5c1814d759496,"3 Jan 2020, 09:59",1578063553,0.17810099,received
850a8bddf2e0e69c4f442aa2cd238f25189417ceed49480a456a6f0432d08982,"3 Jan 2020, 07:53",1578056030,0.273735,received
b0aca3ccd604e21ce96366214ca13dbb92dfcc679274d5ddf664d77b8f9c831f,"3 Jan 2020, 05:44",1578048247,0.12266096,received
8bd650bcace95e3281b386835c79b4c1b8ac4f131506198ffaf4341d65ea23e1,"3 Jan 2020, 03:35",1578040548,0.23354099,received
3b944dba2c9d0ff8ee1b21ed91413fc188ef925e00d53b8d1f4fb6dbd5d70484,"3 Jan 2020, 01:11",1578031901,0.23076896,received
16878dba8939257f387fd6666f7f6fd7ef075b6eb686f30d880c0f03a18ca583,"2 Jan 2020, 23:04",1578024282,0.18156599,received
45b4dc082d2ce5b3fb3417141bef62fe429acfe45896765293285eac6b87fc16,"2 Jan 2020, 20:46",1578016015,0.194733,received
8b0707366674e608af8e6eb13545596645b580b03545b4439db5dfead9795c77,"2 Jan 2020, 18:39",1578008355,0.12127498,received
91bca0cbe3088c82fb7261b0633cc4c95bc6e80f3e08c76147e57b9887d16a21,"2 Jan 2020, 16:34",1578000843,0.28205098,received
0c54fcbb726e308365c172623eb3038601e67e81a1592c2e3a3d43b652ddae65,"2 Jan 2020, 14:29",1577993362,0.279279,received
fbecce028dbebd8f4948fb161bbd49176c367300eb8deca6168b09477607436c,"2 Jan 2020, 12:23",1577985825,0.25225198,received
7ef44e8d900cfd72735854f8e84922a217e62cd81214bc67f2ba15f505892c16,"2 Jan 2020, 10:18",1577978334,0.21136498,received
32dc7b421737a4767699f5e553b21e6461cb87fcda470672e6fcf5b0c4a89db6,"2 Jan 2020, 09:28",1577975335,-40.31278498,sent
24e74430d97ec470e60ee013308cf1b34561f07ee3564db3429e070563c0b4d7,"2 Jan 2020, 08:10",1577970600,0.23908499,received
b62ae8f756daae998b9ea0a3809c5b47a91903ccb4a7fd1d8a8a53edfebbb6ce,"2 Jan 2020, 05:57",1577962621,0.15453897,received
9aca44f457eb91744236f264709ad7a7773c80887bea052ba3c06f2bca4d3219,"2 Jan 2020, 03:50",1577955059,0.20720698,received
9a20122c82e7bf185a6719aaf7bf6022cf53bf38a48f9b817ce33cd5a2f9983f,"2 Jan 2020, 01:38",1577947080,0.260568,received
b281f6d78416de255b5cf5b279f07a7ec8b10e9b6511069b64af60d804534396,"1 Jan 2020, 23:34",1577939640,0.25918198,received
6bc7733980a5f601c060dd76447fe510582ce3a83516f994db7f30d62031e923,"1 Jan 2020, 21:32",1577932340,0.11642397,received
17db3084a00c8dc304d39bb70588d73dc0c3bd2bc1b0462776fd5bf0b094af8d,"1 Jan 2020, 19:26",1577924790,0.12612597,received
e01f5660ec988df5c09356f9831d5c03badef18001f65f65c661003dbe5483cf,"1 Jan 2020, 15:13",1577909639,0.16216193,received
6eb03bdc61c6184cbf4f36b2855bf499320c5cefc78c20f45a14b26f495c4c65,"1 Jan 2020, 11:00",1577894424,0.197505,received
b5e768b8688e02f46b50f7d803c5aca839d7c1e6e0b16b0953219581f5e5ed71,"1 Jan 2020, 08:56",1577886985,0.30006897,received
65094f1a0ea04946873f8a738f5d22458ae503e7f8ea2ffa3e4abaa6251242ce,"1 Jan 2020, 06:49",1577879356,0.21621599,received
7e3694cc21dd52fb634cc1ec17f269f63ec1752950277d71fd06a81681b81912,"1 Jan 2020, 04:36",1577871376,0.16424098,received
3b4446aef3936d045684da84de1983453f84fb0622908c49bcd6f7ad3655f241,"1 Jan 2020, 02:27",1577863620,0.13513497,received
2108dc8edce9c556bc77ddad916e215197feee203696f5e927c33f10cdce5924,"1 Jan 2020, 00:24",1577856276,0.23284799,received
df64921eb85a2e75cba4cd500e5847d78bac23b2ffaa5e3b61d29dac0181b141,"31 Dec 2019, 22:14",1577848484,0.31739398,received
0bc313717f802bf56adf55986d21970753971f1fd2dad85db5e87ef9b0ba34a1,"31 Dec 2019, 20:09",1577840965,0.24601495,received
bed29654f6f396c66932de2701dd34f2526d1b122534b564876b8cbea6819976,"31 Dec 2019, 17:59",1577833160,0.24809397,received
93cc0352d9e1d77a2298a2e843e88fd52873b44ceae940a1500ddfa15abfd468,"31 Dec 2019, 15:53",1577825624,0.22799697,received
b8b143913f732f0b396b06264bd8e1061ea829c2ea7bf2ab7aa49fe7429c429f,"31 Dec 2019, 13:52",1577818327,0.20027698,received
53608c6790993ac7b8c6a8ebc0ae3e78b6ab01530572db0808979fea5b999c8e,"31 Dec 2019, 11:46",1577810803,0.21275098,received
9bdc201d9da92851227563d56d22ee5c3726ac8e121ee1b3780ee8ece2d33dc4,"31 Dec 2019, 09:36",1577803015,0.29868296,received
7ed7009bf188d8497285bca633f01e3f9a74070e38d55681047e072c1e74c6e1,"31 Dec 2019, 07:24",1577795052,0.23354098,received
d22fcf4ccd9245a703b72d72ed320f7dd35f20304ad53b5cafceefd1a8a2150c,"31 Dec 2019, 05:12",1577787141,0.25710299,received
ed7f32c0b4cb93370026139e2e32eb3ec6c9f8cbeaa1a684e46036e653558da8,"31 Dec 2019, 03:08",1577779713,0.19681197,received
43e6c9356b019ae8e0d60bc71476bc0889d31b7470a3745c15594fb517c99b5e,"31 Dec 2019, 01:06",1577772363,0.18918896,received
3ea166848a2718c1842289bbcf69bccce28681620f6d34714829c7db1ceeae06,"30 Dec 2019, 22:52",1577764378,0.21482994,received
218b2ef5fa3dcecda68952f9c7a4ae8732949d9ff74d7de1bcef145fa933d3f7,"30 Dec 2019, 20:47",1577756875,0.103257,received
a7b5b1f0926f7e187fecd9c14f377826f15ec3c546a6a12f81d9621149e98394,"30 Dec 2019, 16:25",1577741157,0.24047099,received
a36a56e23537cd696b09302e413f2137cd3f74e5556f79d6f1291d11121c1edf,"30 Dec 2019, 14:23",1577733807,0.26403298,received
a43ed96521794f60e6d5723760f78d87ae42c619f698053c086d205e4ead21c1,"30 Dec 2019, 12:16",1577726204,0.16909196,received
b61b94e6ae646db87a4b14e24f9a3010d8404fc31bc8ebfd3df2701f6a1a8b8d,"30 Dec 2019, 10:12",1577718769,0.19889097,received
29132f82756e4163993ef5d5ecb719b9f51db88cb62ee7ee1f34cc58e94c5802,"30 Dec 2019, 08:06",1577711199,0.15731096,received
f00af4deb11ba47729b58c36a04542149b9ee1c1df2a4895c2c1b9032b857d7f,"30 Dec 2019, 05:58",1577703507,0.11295899,received
23c5f9a7f551d920b1ac16c78589298b5c7296d3697191db3e24b820f7d01efd,"30 Dec 2019, 03:50",1577695812,0.18849597,received
6364ef3e0a8fddd8c99da4bccbe76763b5310c4d6a648a3892eedb818f8136bf,"30 Dec 2019, 01:42",1577688129,0.22661096,received
ef0c53256d47613c961f1f60c7be58ea448a17e984bd15e5ee5e722b3920cc97,"29 Dec 2019, 23:40",1577680857,0.14899499,received
6a48804fc4e7ce4a37d843a147be119794d853dcfe4600093f392487cf391db1,"29 Dec 2019, 21:29",1577672979,0.20859295,received
744212990b80220ec6a46534fc5e10ad35a625cc9f3cab87533fb65c8fa0923e,"29 Dec 2019, 19:19",1577665198,0.20096994,received
b04b004a2125e4ad2acab19a28353b97ce6c153f551ab296fad716259a13b063,"29 Dec 2019, 17:06",1577657163,0.17948699,received
35dd0445f1e08ff715674e2d86cfd89cb2b406d213a242566af5912ccad0999b,"29 Dec 2019, 14:57",1577649438,0.22245297,received
f9ecf245c27d4737a4c0d0c0eda46f7de75602cb783e116f58dcb2650c97dcb2,"29 Dec 2019, 12:44",1577641454,0.17463598,received
f7bbc53ffd6a64ba98bba1e3d95ad38797669ca549d395a099ee9735e24d1293,"29 Dec 2019, 10:41",1577634080,0.266112,received
eea425fe63f8a91ddfc0fd62d613399e7b9fbb12875dabc5c44137edfd180daf,"29 Dec 2019, 08:20",1577625643,0.25848899,received
90903f6030d52e6b7a5e662ed54a9e1d8d12b52d5da87797fabc7732bce9be4e,"29 Dec 2019, 06:09",1577617749,0.24254997,received
a813edb18dd0bb29e5b09c7c9ee6e633bcc47677cefb8a6dc8904d398b74a806,"29 Dec 2019, 03:56",1577609819,0.13305597,received
b5fda854a1fa50d5ff8b3bf8b2bbd557d6b7a55123f16a9bd8f19607c11b0c40,"29 Dec 2019, 01:54",1577602447,0.31877997,received
c62574a8985d8c69dee1745f9ed5a50efbe92f0386c9384619e9007bcfae661b,"28 Dec 2019, 23:46",1577594775,0.20789995,received
3fee131e23209e1fa05bbf9c2c08dc61cbdf5dd7a7cb476ea567232b1115c0fb,"28 Dec 2019, 19:16",1577578599,0.12543294,received
4c1d8042101953f005bfff7aaf68c846c2323726c5208c2456ac7fefae5064d8,"28 Dec 2019, 17:01",1577570514,0.11018697,received
887a1450a0749de25685e3e78ae7efabb5ac1de746c2402473902123a43e21d3,"28 Dec 2019, 14:57",1577563049,0.22106698,received
9a4a05f652323224e37aafa3eb2137ddbbd0ade9f940589317f9b0cd3ad11da1,"28 Dec 2019, 12:51",1577555464,0.41025598,received
b159097ff7d3cf2c34138ddbbc09e0cb0c6828cb27d206728be8a950f62988c9,"28 Dec 2019, 10:45",1577547941,0.20789998,received
eb47e69d994592bc0bd17d8e01f398509cd812c1db9ec9ca381a9c7b5ee24a66,"28 Dec 2019, 08:37",1577540233,0.28828797,received
4afbad8cfe05400ef46528451c22711da0c6e6b5313fe355b24ba084a46cdeee,"28 Dec 2019, 06:31",1577532683,0.25918199,received
dcb07f65304420b2f85537bd00118a5ffb23137c616ab1cfc86485b805e9536c,"28 Dec 2019, 04:21",1577524862,0.23908497,received
10f9ec23f67b37529081c2f4f8dc87013d063b2396989accc3260468230ea98c,"28 Dec 2019, 02:14",1577517267,0.185724,received
546e88672c631cf6cb9c9973f1bef50870996a31f14c90943a5386c2451c0890,"28 Dec 2019, 00:05",1577509533,0.21275098,received
8199748e64704a882db081f8e448825f5dea19826bc4924ffb387bb1b1367e60,"27 Dec 2019, 22:02",1577502160,0.28343699,received
9d0b8a12e37a0db1311c9550edd5fe1622143f6385824a22cecd59590a9195d3,"27 Dec 2019, 19:52",1577494364,0.20651397,received
d3203b3f8242046436337e7f5e670ffb39c3fa6b0637a934e315f3cdfc863a9e,"27 Dec 2019, 17:47",1577486871,0.24809399,received
36b7351b128cdfa1f861c6d2cfce96e59fa289cad6a65247d37f37a71e0cb30c,"27 Dec 2019, 15:44",1577479487,0.22868996,received
5951a6caea106fcff797b08db60d44953139a8b103b3cef148183506e58a759c,"27 Dec 2019, 13:36",1577471813,0.223146,received
b78c5101a60d5c95257126361be50b4935d6a4a240d07a6eed280e9bd9ae847c,"27 Dec 2019, 11:24",1577463857,0.18503098,received
939d8b136feb46a520b711ab03496f0c90b186c60d2e5dd14dbdb715596f6cfc,"27 Dec 2019, 09:22",1577456541,0.183645,received
5f981d7234e5f65b7926ced727ec88ad29af342584f7c952e8cc914a42b36b8d,"27 Dec 2019, 07:17",1577449034,0.16770597,received
3deb56867cc28cb79e3cfc78f815faba69ee9101787f5c61f3f3ed14a8a6d044,"27 Dec 2019, 05:05",1577441126,0.22661098,received
e29d3e8748454241adc1a974deb594029caeef7bdde8e0e8ada29388c5ed8cc2,"27 Dec 2019, 02:59",1577433569,0.25155899,received
210b4e34eba5c99ad6f46e2316ea0b8bcabe95ea8020f99dce2feb48ef0b0526,"27 Dec 2019, 00:54",1577426084,0.207207,received
8a213d3e74edcf3f27750a29537b2b1a360c3661e74b0456c76a4c7dac13834b,"26 Dec 2019, 22:52",1577418737,0.300762,received
64db9f5eb2e25742dd706edbeadfe0d036735197f9d41beec328c429b9018248,"26 Dec 2019, 20:41",1577410907,0.17394298,received
afb3ec40e342d8f84d1bf4ef80255d06b58e4527079602f42fcd33f2395e7d1c,"26 Dec 2019, 18:37",1577403475,0.22661097,received
f8cfedc07ba568bb9d08bc0a25a4259488ea035c9db6433408d2162d64d03dcf,"26 Dec 2019, 16:27",1577395664,0.25987495,received
6e5d72ce105f2b96da42d703b68bbcae26da0ceefada17b185058fa3fb1525cd,"26 Dec 2019, 14:19",1577387982,0.22314597,received
d227ef01e24d426fa940e7b5efc4110e74ac57255a49fa9be675b01ca2e6ec9d,"26 Dec 2019, 12:14",1577380447,0.27581396,received
4cccc93cefd845ee664291f2089ae275b8301ca32100dd5942c3081ecfefbf2c,"26 Dec 2019, 09:59",1577372387,0.21136499,received
b8a4b03faf3a19c7189ffd764a4b04f5b313e4f303715c8c8da7fcd582edd644,"26 Dec 2019, 07:51",1577364685,0.25640998,received
746b9aac1ae26f87f1c057193965d0d6a7f3a73a86330ccb8f04585d82cbfb20,"26 Dec 2019, 05:47",1577357248,0.25571699,received
1166c2674bbe46f254aa7424c8452617898e6adda84280add292e252e844a784,"26 Dec 2019, 03:43",1577349813,0.27512099,received
